Date,OrderID,OrderQty,Sales
12/17/2008,60186,1,2.29
12/17/2008,60187,1,4.99
12/17/2008,60187,1,8.99
12/17/2008,60188,1,34.99
12/17/2008,60188,1,1700.99
12/17/2008,60189,1,53.99
12/17/2008,60189,1,1700.99
12/17/2008,60190,1,4.99
12/17/2008,60190,1,8.99
12/17/2008,60190,1,1700.99
12/17/2008,60191,1,564.99
12/17/2008,60192,1,2.29
12/17/2008,60192,1,21.98
12/17/2008,60192,1,539.99
12/17/2008,60193,1,4.99
12/17/2008,60193,1,29.99
12/17/2008,60193,1,769.49
12/17/2008,60194,1,4.99
12/17/2008,60194,1,9.99
12/17/2008,60194,1,53.99
12/17/2008,60194,1,2294.99
12/17/2008,60195,1,53.99
12/17/2008,60196,1,8.99
12/17/2008,60196,1,53.99
12/17/2008,60197,1,2.29
12/17/2008,60198,1,2.29
12/17/2008,60199,1,2.29
12/17/2008,60199,1,3.99
12/17/2008,60199,1,24.99
12/17/2008,60199,1,159
12/17/2008,60200,1,4.99
12/17/2008,60200,1,24.49
12/17/2008,60200,1,28.99
12/17/2008,60201,1,2.29
12/17/2008,60201,1,21.49
12/17/2008,60202,1,2.29
12/17/2008,60202,1,3.99
12/17/2008,60202,1,32.6
12/17/2008,60203,1,4.99
12/17/2008,60203,1,29.99
12/17/2008,60204,1,2.29
12/17/2008,60204,1,3.99
12/17/2008,60204,1,7.95
12/17/2008,60204,1,32.6
12/17/2008,60205,1,2.29
12/17/2008,60205,1,29.99
12/17/2008,60206,1,4.99
12/17/2008,60206,1,9.99
12/17/2008,60206,1,34.99
12/17/2008,60207,1,8.99
12/17/2008,60207,1,53.99
12/17/2008,60207,1,69.99
12/17/2008,60208,1,69.99
12/17/2008,60209,1,49.99
12/17/2008,60209,1,69.99
12/17/2008,60210,1,4.99
12/17/2008,60210,1,54.99
12/17/2008,60211,1,8.99
12/17/2008,60211,1,69.99
12/17/2008,60212,1,4.99
12/17/2008,60212,1,49.99
12/17/2008,60213,1,4.99
12/17/2008,60213,1,49.99
12/17/2008,60214,1,4.99
12/17/2008,60214,1,54.99
12/17/2008,60215,1,2.29
12/17/2008,60215,1,4.99
12/17/2008,60216,1,4.99
12/17/2008,60216,1,8.99
12/17/2008,60216,1,34.99
12/17/2008,60217,1,53.99
12/17/2008,60218,1,2.29
12/17/2008,60218,1,3.99
12/17/2008,60219,1,4.99
12/17/2008,60219,1,7.95
12/17/2008,60219,1,28.99
12/17/2008,60220,1,2.29
12/17/2008,60220,1,3.99
12/17/2008,60220,1,21.49
12/17/2008,60221,1,4.99
12/17/2008,60221,1,34.99
12/17/2008,60222,1,4.99
12/17/2008,60222,1,24.49
12/17/2008,60223,1,2.29
12/17/2008,60223,1,4.99
12/17/2008,60224,1,21.98
12/17/2008,60224,1,24.49
12/17/2008,60224,1,35
12/17/2008,60224,1,49.99
12/17/2008,60225,1,4.99
12/17/2008,60225,1,34.99
12/17/2008,60225,1,35
12/17/2008,60226,1,2.29
12/17/2008,60226,1,4.99
12/17/2008,60226,1,35
12/17/2008,60227,1,8.99
12/17/2008,60228,1,3.99
12/17/2008,60228,1,24.99
12/17/2008,60228,1,34.99
12/17/2008,60228,1,1700.99
12/17/2008,60229,1,8.99
12/17/2008,60229,1,21.98
12/17/2008,60229,1,34.99
12/17/2008,60229,1,49.99
12/17/2008,60229,1,564.99
12/17/2008,60230,1,53.99
12/17/2008,60230,1,69.99
12/17/2008,60230,1,769.49
12/17/2008,60231,1,34.99
12/17/2008,60231,1,2294.99
12/17/2008,60232,1,2.29
12/17/2008,60232,1,4.99
12/17/2008,60232,1,8.99
12/17/2008,60232,1,35
12/17/2008,60232,1,120
12/17/2008,60232,1,2294.99
12/17/2008,60233,1,4.99
12/17/2008,60233,1,9.99
12/17/2008,60233,1,21.98
12/17/2008,60233,1,34.99
12/17/2008,60233,1,35
12/17/2008,60233,1,2294.99
12/17/2008,60234,1,2294.99
12/17/2008,60235,1,2.29
12/17/2008,60235,1,4.99
12/17/2008,60235,1,28.99
12/17/2008,60235,1,742.35
12/17/2008,60236,1,24.49
12/17/2008,60236,1,53.99
12/17/2008,60236,1,1214.85
12/17/2008,60237,1,4.99
12/17/2008,60237,1,8.99
12/17/2008,60237,1,2443.35
12/17/2008,60238,1,34.99
12/17/2008,60238,1,2443.35
12/17/2008,60239,1,4.99
12/17/2008,60239,1,8.99
12/17/2008,60239,1,2443.35
12/17/2008,60240,1,4.99
12/17/2008,60240,1,8.99
12/17/2008,60240,1,2384.07
12/17/2008,60241,1,53.99
12/17/2008,60241,1,2384.07
12/17/2008,60242,1,2384.07
12/17/2008,60243,1,4.99
12/17/2008,60243,1,8.99
12/17/2008,60243,1,2384.07
12/17/2008,60244,1,53.99
12/17/2008,60244,1,1120.49
12/17/2008,60245,1,1700.99
12/17/2008,60246,1,53.99
12/17/2008,60246,1,1700.99
12/17/2008,60247,1,1120.49
12/17/2008,60248,1,34.99
12/17/2008,60248,1,539.99
12/18/2008,60249,1,4.99
12/18/2008,60249,1,21.98
12/18/2008,60249,1,35
12/18/2008,60249,1,2294.99
12/18/2008,60250,1,21.98
12/18/2008,60250,1,34.99
12/18/2008,60250,1,2319.99
12/18/2008,60251,1,4.99
12/18/2008,60251,1,9.99
12/18/2008,60251,1,24.49
12/18/2008,60251,1,2319.99
12/18/2008,60252,1,120
12/18/2008,60253,1,2.29
12/18/2008,60253,1,24.99
12/18/2008,60254,1,4.99
12/18/2008,60254,1,8.99
12/18/2008,60254,1,9.99
12/18/2008,60254,1,21.98
12/18/2008,60254,1,49.99
12/18/2008,60255,1,4.99
12/18/2008,60256,1,2.29
12/18/2008,60256,1,2294.99
12/18/2008,60257,1,8.99
12/18/2008,60257,1,49.99
12/18/2008,60257,1,1700.99
12/18/2008,60258,1,21.98
12/18/2008,60258,1,63.5
12/18/2008,60258,1,539.99
12/18/2008,60259,1,34.99
12/18/2008,60259,1,539.99
12/18/2008,60260,1,8.99
12/18/2008,60260,1,34.99
12/18/2008,60260,1,2443.35
12/18/2008,60261,1,4.99
12/18/2008,60261,1,8.99
12/18/2008,60261,1,53.99
12/18/2008,60261,1,2443.35
12/18/2008,60262,1,49.99
12/18/2008,60262,1,769.49
12/18/2008,60263,1,9.99
12/18/2008,60263,1,34.99
12/18/2008,60263,1,769.49
12/18/2008,60264,1,49.99
12/18/2008,60265,1,3.99
12/18/2008,60265,1,24.49
12/18/2008,60265,1,34.99
12/18/2008,60266,1,28.99
12/18/2008,60267,1,21.49
12/18/2008,60267,1,53.99
12/18/2008,60268,1,4.99
12/18/2008,60268,1,34.99
12/18/2008,60269,1,24.49
12/18/2008,60269,1,24.99
12/18/2008,60270,1,4.99
12/18/2008,60270,1,24.99
12/18/2008,60270,1,34.99
12/18/2008,60271,1,4.99
12/18/2008,60271,1,29.99
12/18/2008,60271,1,34.99
12/18/2008,60272,1,4.99
12/18/2008,60272,1,9.99
12/18/2008,60272,1,53.99
12/18/2008,60273,1,69.99
12/18/2008,60274,1,69.99
12/18/2008,60275,1,4.99
12/18/2008,60276,1,4.99
12/18/2008,60276,1,8.99
12/18/2008,60277,1,4.99
12/18/2008,60278,1,4.99
12/18/2008,60278,1,34.99
12/18/2008,60279,1,8.99
12/18/2008,60279,1,21.98
12/18/2008,60279,1,34.99
12/18/2008,60280,1,4.99
12/18/2008,60280,1,21.98
12/18/2008,60280,1,24.99
12/18/2008,60280,1,34.99
12/18/2008,60281,1,4.99
12/18/2008,60281,1,9.99
12/18/2008,60281,1,34.99
12/18/2008,60282,1,2.29
12/18/2008,60282,1,21.49
12/18/2008,60283,1,4.99
12/18/2008,60283,1,34.99
12/18/2008,60283,1,35
12/18/2008,60284,1,2.29
12/18/2008,60284,1,4.99
12/18/2008,60284,1,35
12/18/2008,60285,1,34.99
12/18/2008,60285,1,1700.99
12/18/2008,60286,1,539.99
12/18/2008,60287,1,2.29
12/18/2008,60287,1,4.99
12/18/2008,60287,1,9.99
12/18/2008,60287,1,539.99
12/18/2008,60288,1,8.99
12/18/2008,60288,1,69.99
12/18/2008,60288,1,769.49
12/18/2008,60289,1,2.29
12/18/2008,60289,1,4.99
12/18/2008,60289,1,9.99
12/18/2008,60289,1,564.99
12/18/2008,60290,1,4.99
12/18/2008,60290,1,9.99
12/18/2008,60290,1,21.98
12/18/2008,60290,1,34.99
12/18/2008,60290,1,2294.99
12/18/2008,60291,1,2319.99
12/18/2008,60292,1,2.29
12/18/2008,60292,1,4.99
12/18/2008,60292,1,35
12/18/2008,60292,1,2294.99
12/18/2008,60293,1,4.99
12/18/2008,60293,1,34.99
12/18/2008,60293,1,35
12/18/2008,60293,1,2319.99
12/18/2008,60294,1,8.99
12/18/2008,60294,1,34.99
12/18/2008,60294,1,742.35
12/18/2008,60295,1,34.99
12/18/2008,60295,1,2443.35
12/18/2008,60296,1,34.99
12/18/2008,60296,1,1120.49
12/18/2008,60297,1,34.99
12/18/2008,60297,1,1120.49
12/18/2008,60298,1,2.29
12/18/2008,60298,1,4.99
12/18/2008,60298,1,24.99
12/18/2008,60298,1,539.99
12/18/2008,60299,1,4.99
12/18/2008,60299,1,8.99
12/18/2008,60299,1,34.99
12/18/2008,60299,1,49.99
12/18/2008,60299,1,742.35
12/18/2008,60300,1,34.99
12/18/2008,60300,1,1214.85
12/18/2008,60301,1,53.99
12/18/2008,60301,1,742.35
12/18/2008,60302,1,8.99
12/18/2008,60302,1,53.99
12/18/2008,60302,1,2384.07
12/18/2008,60303,1,4.99
12/18/2008,60303,1,8.99
12/18/2008,60303,1,34.99
12/18/2008,60303,1,2384.07
12/18/2008,60304,1,4.99
12/18/2008,60304,1,8.99
12/18/2008,60304,1,2384.07
12/18/2008,60305,1,4.99
12/18/2008,60305,1,8.99
12/18/2008,60305,1,539.99
12/18/2008,60306,1,3.99
12/18/2008,60306,1,21.49
12/18/2008,60306,1,539.99
12/18/2008,60307,1,3.99
12/18/2008,60307,1,21.49
12/18/2008,60307,1,34.99
12/18/2008,60307,1,539.99
12/18/2008,60308,1,8.99
12/18/2008,60308,1,539.99
12/18/2008,60309,1,8.99
12/18/2008,60309,1,49.99
12/18/2008,60309,1,1120.49
12/18/2008,60310,1,24.49
12/18/2008,60310,1,34.99
12/18/2008,60310,1,1120.49
12/18/2008,60311,1,4.99
12/18/2008,60311,1,8.99
12/18/2008,60311,1,1700.99
12/18/2008,60312,1,53.99
12/18/2008,60312,1,1120.49
12/18/2008,60313,1,8.99
12/18/2008,60313,1,2384.07
12/18/2008,60314,1,4.99
12/18/2008,60314,1,8.99
12/18/2008,60314,1,34.99
12/18/2008,60314,1,2384.07
12/18/2008,60315,1,34.99
12/18/2008,60315,1,2384.07
12/18/2008,60316,1,34.99
12/18/2008,60316,1,1214.85
12/18/2008,60317,1,8.99
12/18/2008,60317,1,742.35
12/19/2008,60318,1,8.99
12/19/2008,60318,1,34.99
12/19/2008,60318,1,2319.99
12/19/2008,60319,1,9.99
12/19/2008,60319,1,2294.99
12/19/2008,60320,1,54.99
12/19/2008,60320,1,2294.99
12/19/2008,60321,1,120
12/19/2008,60321,1,2319.99
12/19/2008,60322,1,4.99
12/19/2008,60322,1,8.99
12/19/2008,60322,1,9.99
12/19/2008,60322,1,34.99
12/19/2008,60322,1,2319.99
12/19/2008,60323,1,21.98
12/19/2008,60323,1,63.5
12/19/2008,60323,1,2294.99
12/19/2008,60324,1,4.99
12/19/2008,60324,1,8.99
12/19/2008,60324,1,34.99
12/19/2008,60325,1,3.99
12/19/2008,60325,1,24.99
12/19/2008,60325,1,54.99
12/19/2008,60326,1,4.99
12/19/2008,60326,1,21.98
12/19/2008,60326,1,24.99
12/19/2008,60326,1,53.99
12/19/2008,60327,1,4.99
12/19/2008,60327,1,21.98
12/19/2008,60327,1,24.49
12/19/2008,60327,1,35
12/19/2008,60328,1,4.99
12/19/2008,60328,1,7.95
12/19/2008,60328,1,29.99
12/19/2008,60329,1,3.99
12/19/2008,60329,1,159
12/19/2008,60330,1,3.99
12/19/2008,60331,1,2.29
12/19/2008,60331,1,3.99
12/19/2008,60331,1,159
12/19/2008,60332,1,2.29
12/19/2008,60332,1,4.99
12/19/2008,60332,1,159
12/19/2008,60333,1,4.99
12/19/2008,60333,1,24.99
12/19/2008,60333,1,34.99
12/19/2008,60333,1,539.99
12/19/2008,60334,1,4.99
12/19/2008,60334,1,9.99
12/19/2008,60334,1,21.98
12/19/2008,60334,1,53.99
12/19/2008,60334,1,539.99
12/19/2008,60335,1,4.99
12/19/2008,60335,1,8.99
12/19/2008,60335,1,2443.35
12/19/2008,60336,1,24.49
12/19/2008,60336,1,34.99
12/19/2008,60336,1,49.99
12/19/2008,60336,1,2443.35
12/19/2008,60337,1,2.29
12/19/2008,60338,1,4.99
12/19/2008,60338,1,24.99
12/19/2008,60339,1,4.99
12/19/2008,60339,1,28.99
12/19/2008,60339,1,34.99
12/19/2008,60340,1,8.99
12/19/2008,60340,1,21.49
12/19/2008,60341,1,2.29
12/19/2008,60341,1,21.49
12/19/2008,60342,1,3.99
12/19/2008,60342,1,32.6
12/19/2008,60342,1,159
12/19/2008,60343,1,4.99
12/19/2008,60343,1,9.99
12/19/2008,60344,1,24.49
12/19/2008,60344,1,69.99
12/19/2008,60345,1,4.99
12/19/2008,60345,1,53.99
12/19/2008,60346,1,4.99
12/19/2008,60346,1,24.49
12/19/2008,60346,1,34.99
12/19/2008,60347,1,2.29
12/19/2008,60347,1,4.99
12/19/2008,60348,1,21.98
12/19/2008,60348,1,53.99
12/19/2008,60349,1,2.29
12/19/2008,60349,1,3.99
12/19/2008,60349,1,32.6
12/19/2008,60350,1,3.99
12/19/2008,60350,1,24.49
12/19/2008,60350,1,24.99
12/19/2008,60351,1,24.99
12/19/2008,60352,1,4.99
12/19/2008,60353,1,4.99
12/19/2008,60353,1,29.99
12/19/2008,60353,1,34.99
12/19/2008,60353,1,49.99
12/19/2008,60354,1,2.29
12/19/2008,60354,1,3.99
12/19/2008,60355,1,2.29
12/19/2008,60355,1,3.99
12/19/2008,60356,1,28.99
12/19/2008,60357,1,2.29
12/19/2008,60357,1,21.49
12/19/2008,60357,1,159
12/19/2008,60358,1,8.99
12/19/2008,60358,1,34.99
12/19/2008,60358,1,1700.99
12/19/2008,60359,1,2.29
12/19/2008,60359,1,21.98
12/19/2008,60359,1,2294.99
12/19/2008,60360,1,21.98
12/19/2008,60360,1,34.99
12/19/2008,60360,1,2294.99
12/19/2008,60361,1,2319.99
12/19/2008,60362,1,8.99
12/19/2008,60362,1,21.98
12/19/2008,60362,1,2319.99
12/19/2008,60363,1,34.99
12/19/2008,60363,1,2294.99
12/19/2008,60364,1,21.98
12/19/2008,60364,1,34.99
12/19/2008,60364,1,2294.99
12/19/2008,60365,1,4.99
12/19/2008,60365,1,34.99
12/19/2008,60365,1,35
12/19/2008,60365,1,2319.99
12/19/2008,60366,1,2.29
12/19/2008,60366,1,3.99
12/19/2008,60366,1,24.99
12/19/2008,60366,1,1700.99
12/19/2008,60367,1,8.99
12/19/2008,60367,1,53.99
12/19/2008,60367,1,1120.49
12/19/2008,60368,1,4.99
12/19/2008,60368,1,8.99
12/19/2008,60368,1,539.99
12/19/2008,60369,1,53.99
12/19/2008,60369,1,1120.49
12/19/2008,60370,1,4.99
12/19/2008,60370,1,34.99
12/19/2008,60370,1,35
12/19/2008,60370,1,2319.99
12/19/2008,60371,1,34.99
12/19/2008,60371,1,49.99
12/19/2008,60371,1,2384.07
12/19/2008,60372,1,24.49
12/19/2008,60372,1,34.99
12/19/2008,60372,1,1120.49
12/19/2008,60373,1,24.99
12/19/2008,60373,1,1700.99
12/19/2008,60374,1,3.99
12/19/2008,60374,1,24.99
12/19/2008,60374,1,53.99
12/19/2008,60374,1,1120.49
12/19/2008,60375,1,8.99
12/19/2008,60375,1,49.99
12/19/2008,60375,1,1120.49
12/19/2008,60376,1,8.99
12/19/2008,60376,1,34.99
12/19/2008,60376,1,2384.07
12/19/2008,60377,1,4.99
12/19/2008,60377,1,7.95
12/19/2008,60377,1,28.99
12/19/2008,60377,1,159
12/19/2008,60377,1,1214.85
12/19/2008,60378,1,742.35
12/19/2008,60379,1,742.35
12/19/2008,60380,1,8.99
12/19/2008,60380,1,34.99
12/19/2008,60380,1,2384.07
12/19/2008,60381,1,2.29
12/19/2008,60381,1,3.99
12/19/2008,60381,1,21.49
12/19/2008,60381,1,539.99
12/20/2008,60382,1,2.29
12/20/2008,60382,1,7.95
12/20/2008,60382,1,29.99
12/20/2008,60383,1,8.99
12/20/2008,60383,1,29.99
12/20/2008,60384,1,4.99
12/20/2008,60384,1,9.99
12/20/2008,60384,1,21.98
12/20/2008,60385,1,21.98
12/20/2008,60386,1,4.99
12/20/2008,60387,1,3.99
12/20/2008,60387,1,8.99
12/20/2008,60387,1,34.99
12/20/2008,60388,1,34.99
12/20/2008,60389,1,4.99
12/20/2008,60389,1,24.49
12/20/2008,60389,1,28.99
12/20/2008,60390,1,3.99
12/20/2008,60390,1,32.6
12/20/2008,60391,1,8.99
12/20/2008,60391,1,1700.99
12/20/2008,60392,1,8.99
12/20/2008,60392,1,34.99
12/20/2008,60392,1,1700.99
12/20/2008,60393,1,8.99
12/20/2008,60393,1,2443.35
12/20/2008,60394,1,8.99
12/20/2008,60395,1,3.99
12/20/2008,60396,1,2.29
12/20/2008,60396,1,7.95
12/20/2008,60396,1,24.99
12/20/2008,60397,1,4.99
12/20/2008,60397,1,24.49
12/20/2008,60397,1,24.99
12/20/2008,60397,1,34.99
12/20/2008,60398,1,2.29
12/20/2008,60398,1,4.99
12/20/2008,60398,1,29.99
12/20/2008,60399,1,4.99
12/20/2008,60400,1,2.29
12/20/2008,60400,1,4.99
12/20/2008,60401,1,4.99
12/20/2008,60401,1,9.99
12/20/2008,60401,1,21.98
12/20/2008,60402,1,7.95
12/20/2008,60402,1,21.98
12/20/2008,60403,1,21.98
12/20/2008,60404,1,63.5
12/20/2008,60404,1,69.99
12/20/2008,60405,1,4.99
12/20/2008,60405,1,35
12/20/2008,60406,1,35
12/20/2008,60407,1,24.49
12/20/2008,60407,1,49.99
12/20/2008,60407,1,69.99
12/20/2008,60408,1,2.29
12/20/2008,60408,1,21.49
12/20/2008,60409,1,3.99
12/20/2008,60409,1,34.99
12/20/2008,60410,1,21.49
12/20/2008,60411,1,4.99
12/20/2008,60411,1,34.99
12/20/2008,60411,1,49.99
12/20/2008,60412,1,4.99
12/20/2008,60412,1,34.99
12/20/2008,60413,1,4.99
12/20/2008,60413,1,35
12/20/2008,60414,1,2.29
12/20/2008,60414,1,3.99
12/20/2008,60414,1,32.6
12/20/2008,60414,1,2443.35
12/20/2008,60415,1,3.99
12/20/2008,60415,1,24.99
12/20/2008,60415,1,34.99
12/20/2008,60415,1,1700.99
12/20/2008,60416,1,21.98
12/20/2008,60416,1,539.99
12/20/2008,60417,1,2.29
12/20/2008,60417,1,24.99
12/20/2008,60417,1,159
12/20/2008,60417,1,539.99
12/20/2008,60418,1,21.98
12/20/2008,60418,1,63.5
12/20/2008,60418,1,2294.99
12/20/2008,60419,1,2.29
12/20/2008,60419,1,2319.99
12/20/2008,60420,1,9.99
12/20/2008,60420,1,2319.99
12/20/2008,60421,1,4.99
12/20/2008,60421,1,34.99
12/20/2008,60421,1,35
12/20/2008,60421,1,2319.99
12/20/2008,60422,1,2.29
12/20/2008,60422,1,35
12/20/2008,60422,1,2294.99
12/20/2008,60423,1,8.99
12/20/2008,60423,1,742.35
12/20/2008,60424,1,34.99
12/20/2008,60424,1,1214.85
12/20/2008,60425,1,8.99
12/20/2008,60425,1,1214.85
12/20/2008,60426,1,4.99
12/20/2008,60426,1,7.95
12/20/2008,60426,1,8.99
12/20/2008,60426,1,54.99
12/20/2008,60426,1,2443.35
12/20/2008,60427,1,34.99
12/20/2008,60427,1,1700.99
12/20/2008,60428,1,34.99
12/20/2008,60428,1,2443.35
12/20/2008,60429,1,34.99
12/20/2008,60429,1,2443.35
12/20/2008,60430,1,53.99
12/20/2008,60430,1,1120.49
12/20/2008,60431,1,2.29
12/20/2008,60431,1,24.99
12/20/2008,60431,1,1120.49
12/20/2008,60432,1,1120.49
12/20/2008,60433,1,24.49
12/20/2008,60433,1,34.99
12/20/2008,60433,1,539.99
12/20/2008,60434,1,34.99
12/20/2008,60434,1,2384.07
12/20/2008,60435,1,4.99
12/20/2008,60435,1,24.99
12/20/2008,60435,1,564.99
12/20/2008,60436,1,49.99
12/20/2008,60436,1,1214.85
12/20/2008,60437,1,34.99
12/20/2008,60437,1,2384.07
12/20/2008,60438,1,4.99
12/20/2008,60438,1,28.99
12/20/2008,60438,1,34.99
12/20/2008,60438,1,2384.07
12/20/2008,60439,1,2384.07
12/20/2008,60440,1,7.95
12/20/2008,60440,1,8.99
12/20/2008,60440,1,539.99
12/20/2008,60441,1,539.99
12/20/2008,60442,1,539.99
12/20/2008,60443,1,1120.49
12/20/2008,60444,1,24.49
12/20/2008,60444,1,34.99
12/20/2008,60444,1,1120.49
12/20/2008,60445,1,34.99
12/20/2008,60445,1,1120.49
12/20/2008,60446,1,24.49
12/20/2008,60446,1,34.99
12/20/2008,60446,1,49.99
12/20/2008,60446,1,1120.49
12/20/2008,60447,1,4.99
12/20/2008,60447,1,8.99
12/20/2008,60447,1,539.99
12/20/2008,60448,1,4.99
12/20/2008,60448,1,8.99
12/20/2008,60448,1,539.99
12/20/2008,60449,1,8.99
12/20/2008,60449,1,34.99
12/20/2008,60449,1,2384.07
12/20/2008,60450,1,69.99
12/20/2008,60450,1,769.49
12/20/2008,60451,1,34.99
12/20/2008,60451,1,2384.07
12/20/2008,60452,1,34.99
12/20/2008,60452,1,2384.07
12/21/2008,60453,1,4.99
12/21/2008,60453,1,9.99
12/21/2008,60453,1,34.99
12/21/2008,60453,1,2294.99
12/21/2008,60454,1,9.99
12/21/2008,60454,1,2319.99
12/21/2008,60455,1,34.99
12/21/2008,60455,1,49.99
12/21/2008,60455,1,2294.99
12/21/2008,60456,1,2319.99
12/21/2008,60457,1,2.29
12/21/2008,60457,1,2294.99
12/21/2008,60458,1,7.95
12/21/2008,60459,1,4.99
12/21/2008,60459,1,24.99
12/21/2008,60459,1,34.99
12/21/2008,60460,1,4.99
12/21/2008,60460,1,24.99
12/21/2008,60460,1,34.99
12/21/2008,60461,1,8.99
12/21/2008,60461,1,69.99
12/21/2008,60462,1,4.99
12/21/2008,60463,1,2.29
12/21/2008,60463,1,3.99
12/21/2008,60464,1,2.29
12/21/2008,60465,1,53.99
12/21/2008,60466,1,4.99
12/21/2008,60466,1,8.99
12/21/2008,60466,1,24.49
12/21/2008,60466,1,34.99
12/21/2008,60466,1,49.99
12/21/2008,60466,1,2443.35
12/21/2008,60467,1,29.99
12/21/2008,60467,1,769.49
12/21/2008,60468,1,4.99
12/21/2008,60468,1,29.99
12/21/2008,60468,1,34.99
12/21/2008,60468,1,769.49
12/21/2008,60469,1,3.99
12/21/2008,60469,1,49.99
12/21/2008,60470,1,2.29
12/21/2008,60470,1,3.99
12/21/2008,60470,1,21.49
12/21/2008,60471,1,3.99
12/21/2008,60471,1,21.49
12/21/2008,60471,1,34.99
12/21/2008,60472,1,3.99
12/21/2008,60472,1,24.49
12/21/2008,60472,1,32.6
12/21/2008,60472,1,34.99
12/21/2008,60473,1,32.6
12/21/2008,60474,1,4.99
12/21/2008,60474,1,29.99
12/21/2008,60475,1,9.99
12/21/2008,60476,1,4.99
12/21/2008,60476,1,9.99
12/21/2008,60476,1,54.99
12/21/2008,60477,1,49.99
12/21/2008,60477,1,69.99
12/21/2008,60478,1,69.99
12/21/2008,60479,1,53.99
12/21/2008,60479,1,69.99
12/21/2008,60480,1,4.99
12/21/2008,60480,1,34.99
12/21/2008,60481,1,4.99
12/21/2008,60481,1,34.99
12/21/2008,60482,1,21.98
12/21/2008,60483,1,4.99
12/21/2008,60484,1,4.99
12/21/2008,60484,1,9.99
12/21/2008,60484,1,21.98
12/21/2008,60484,1,24.49
12/21/2008,60485,1,3.99
12/21/2008,60485,1,8.99
12/21/2008,60485,1,24.99
12/21/2008,60486,1,34.99
12/21/2008,60486,1,35
12/21/2008,60487,1,2.29
12/21/2008,60487,1,3.99
12/21/2008,60487,1,21.49
12/21/2008,60488,1,4.99
12/21/2008,60488,1,49.99
12/21/2008,60489,1,4.99
12/21/2008,60489,1,24.49
12/21/2008,60489,1,34.99
12/21/2008,60489,1,49.99
12/21/2008,60490,1,8.99
12/21/2008,60490,1,49.99
12/21/2008,60491,1,3.99
12/21/2008,60491,1,24.99
12/21/2008,60491,1,34.99
12/21/2008,60491,1,1700.99
12/21/2008,60492,1,4.99
12/21/2008,60492,1,8.99
12/21/2008,60492,1,9.99
12/21/2008,60492,1,2294.99
12/21/2008,60493,1,4.99
12/21/2008,60493,1,9.99
12/21/2008,60493,1,21.98
12/21/2008,60493,1,2294.99
12/21/2008,60494,1,4.99
12/21/2008,60494,1,34.99
12/21/2008,60494,1,35
12/21/2008,60494,1,49.99
12/21/2008,60494,1,2319.99
12/21/2008,60495,1,21.98
12/21/2008,60495,1,34.99
12/21/2008,60495,1,2294.99
12/21/2008,60496,1,4.99
12/21/2008,60496,1,9.99
12/21/2008,60496,1,54.99
12/21/2008,60496,1,2319.99
12/21/2008,60497,1,4.99
12/21/2008,60497,1,9.99
12/21/2008,60497,1,63.5
12/21/2008,60497,1,2319.99
12/21/2008,60498,1,35
12/21/2008,60498,1,2319.99
12/21/2008,60499,1,34.99
12/21/2008,60499,1,742.35
12/21/2008,60500,1,1700.99
12/21/2008,60501,1,3.99
12/21/2008,60501,1,32.6
12/21/2008,60501,1,34.99
12/21/2008,60501,1,2443.35
12/21/2008,60502,1,2443.35
12/21/2008,60503,1,4.99
12/21/2008,60503,1,8.99
12/21/2008,60503,1,34.99
12/21/2008,60503,1,539.99
12/21/2008,60504,1,34.99
12/21/2008,60504,1,1120.49
12/21/2008,60505,1,2.29
12/21/2008,60505,1,21.98
12/21/2008,60505,1,2319.99
12/21/2008,60506,1,539.99
12/21/2008,60507,1,8.99
12/21/2008,60507,1,2384.07
12/21/2008,60508,1,8.99
12/21/2008,60508,1,2384.07
12/21/2008,60509,1,21.49
12/21/2008,60509,1,539.99
12/21/2008,60510,1,4.99
12/21/2008,60510,1,8.99
12/21/2008,60510,1,53.99
12/21/2008,60510,1,539.99
12/21/2008,60511,1,4.99
12/21/2008,60511,1,8.99
12/21/2008,60511,1,49.99
12/21/2008,60511,1,539.99
12/21/2008,60512,1,1120.49
12/21/2008,60513,1,49.99
12/21/2008,60513,1,1120.49
12/21/2008,60514,1,3.99
12/21/2008,60514,1,24.99
12/21/2008,60514,1,1120.49
12/21/2008,60515,1,539.99
12/21/2008,60516,1,4.99
12/21/2008,60516,1,8.99
12/21/2008,60516,1,53.99
12/21/2008,60516,1,539.99
12/21/2008,60517,1,4.99
12/21/2008,60517,1,8.99
12/21/2008,60517,1,34.99
12/21/2008,60517,1,49.99
12/21/2008,60517,1,2384.07
12/21/2008,60518,1,34.99
12/21/2008,60518,1,2384.07
12/22/2008,60519,1,8.99
12/22/2008,60519,1,34.99
12/22/2008,60519,1,2294.99
12/22/2008,60520,1,2294.99
12/22/2008,60521,1,4.99
12/22/2008,60521,1,9.99
12/22/2008,60521,1,34.99
12/22/2008,60521,1,53.99
12/22/2008,60521,1,2294.99
12/22/2008,60522,1,120
12/22/2008,60523,1,2.29
12/22/2008,60523,1,24.99
12/22/2008,60524,1,2.29
12/22/2008,60524,1,24.99
12/22/2008,60525,1,4.99
12/22/2008,60525,1,7.95
12/22/2008,60526,1,8.99
12/22/2008,60526,1,49.99
12/22/2008,60527,1,8.99
12/22/2008,60528,1,9.99
12/22/2008,60528,1,2294.99
12/22/2008,60529,1,49.99
12/22/2008,60529,1,1700.99
